Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location
Obchod na korze,28/07/2024,19:15,28/07/2024,21:31,False,"Ján Kadár, Elmar Klos / ČSSR 1965 / 121 min. / HD file
Adaptace novely Ladislava Grosmana Past, jež poprvé vyšla roku 1962 v časopise Plamen, je jedním z nejúspěšnějších československých filmů všech dob. Třiceti domácím i mezinárodním cenám dominuje Oscar za nejlepší cizojazyčný film. Kadárovi ho v dubnu 1966 předal slavný Gregory Peck.
https://www.csfd.cz/film/4999-obchod-na-korze/prehled/
https://www.imdb.com/title/tt0059527/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=The-Shop-on-Main-Street","Uherské Hradiště, Reduta - Velký sál"
Pitch naživo,30/07/2024,14:00,30/07/2024,15:30,False,"90 min.
Připojte se k nám na živé nahrávání epizody industry podcastu Pitch.cz přímo na Letní filmové škole Uherské Hradiště! Přivítáme Radanu Korenou, ředitelku LFŠ, předsedkyni Rady AČFK a vedoucí filmového klubu, a Honzu Jílka, programového ředitele LFŠ a dramaturga filmového klubu.
Budeme si povídat o významu a historii filmových klubů a jejich roli v současné filmové kultuře. Dozvíte se, jak filmové kluby ovlivnily vznik a vývoj Letní filmové školy, a nahlédneme do zákulisí této fascinující scény. Přijďte se inspirovat a diskutovat s námi o minulosti i budoucnosti filmových klubů!
https://program.lfs.cz/detail/?film=Pitch-na%c5%beivo","Uherské Hradiště, Respekt stan"
Mariusz Szczygieł: Fakta musí zatančit,26/07/2024,19:00,26/07/2024,20:00,False,"60 min.
Je tu někdo, kdo nečetl Gottland Mariusze Szczygieła? Szczygiel pro nás objevil nejen leccos z vlastní historie, ale i žánr polské literární reportáže.
https://program.lfs.cz/detail/?film=Mariusz-Szczygie%c5%82--The-Facts-Must-Dance","Uherské Hradiště, Stan literatury/Nové reality"
Pod fíkovníky,27/07/2024,18:30,27/07/2024,20:17,False,"Taht Alshajra / Erige Sehiriová / Francie, Německo, Švýcarsko, Tunisko 2021 / 92 min. / DCP
Jeden den v životě mladých pracujících žen na severozápadě Tuniska, v němž se pod korunami fíkovníků střetávají generace, historie, sny, ale i mužské a ženské pohledy. Debutující režisérka Erige Seheriová natočila silně autentický počin, který lze chápat jako metaforu současné společnosti, ale i jako poctu znevýhodněným ženám.
https://www.csfd.cz/film/1078633-pod-fikovniky/prehled/
https://www.imdb.com/title/tt15307126/reference
https://program.lfs.cz/detail/?film=Under-the-Fig-Trees","Uherské Hradiště, Orlovna"
Kráska a psi,26/07/2024,13:30,26/07/2024,15:25,False,"Aala Kaf Ifrit / Kaouther Ben Haniaová / Tunisko, Francie 2017 / 100 min. / 15 let / DCP
Feministický horor založený na skutečné události, v němž se mladá tuniská žena Mariam pokouší domoci spravedlnosti poté, co byla znásilněna skupinou policistů. Namísto zastání však čelí sérii společenských předsudků a zkorumpovanosti policejního systému. Jedna noc, jeden nezapomenutelný prožitek v devíti záběrech.
https://www.csfd.cz/film/506223-kraska-a-psi/recenze/
https://www.imdb.com/title/tt6776572/reference
https://program.lfs.cz/detail/?film=Beauty-and-the-Dogs","Uherské Hradiště, Sportovní hala"
Kráska a psi,29/07/2024,22:30,30/07/2024,0:25,False,"Aala Kaf Ifrit / Kaouther Ben Haniaová / Tunisko, Francie 2017 / 100 min. / 15 let / DCP
Feministický horor založený na skutečné události, v němž se mladá tuniská žena Mariam pokouší domoci spravedlnosti poté, co byla znásilněna skupinou policistů. Namísto zastání však čelí sérii společenských předsudků a zkorumpovanosti policejního systému. Jedna noc, jeden nezapomenutelný prožitek v devíti záběrech.
https://www.csfd.cz/film/506223-kraska-a-psi/recenze/
https://www.imdb.com/title/tt6776572/reference
https://program.lfs.cz/detail/?film=Beauty-and-the-Dogs","Uherské Hradiště, Orlovna"
DJs Husha a Wawakal (Bassta Fidli Crew),28/07/2024,23:30,29/07/2024,4:30,False,"300 min.

https://program.lfs.cz/detail/?film=DJs-Husha-a-Wawakal-(Bassta-Fidli-Crew)","Uherské Hradiště, Klub Mír (bar)"
Na kometě,27/07/2024,23:30,28/07/2024,1:00,False,"Karel Zeman / ČSSR 1970 / 75 min. / HD file
Karel Zeman se po Vynálezu zkázy a Ukradené vzducholodi znovu vrátil k fantastickému světu Julese Verna adaptací jednoho z jeho méně známých románů Na kometě/Hector Servadac aneb Dobrodružná cesta sluneční soustavou. Společně s Janem Procházkou chtěli natočit nevinnou pohádku o neutuchající naději. Ale překotná doba byla proti…
https://www.csfd.cz/film/10113-na-komete/recenze/
https://www.imdb.com/title/tt0066121/reference
https://program.lfs.cz/detail/?film=On-the-Comet","Uherské Hradiště, Letní kino Smetanovy sady"
"Město, prostor, interakce vol. I",27/07/2024,20:00,27/07/2024,21:30,False,"90 min.
Diskusní panel letos znovu otevře téma kvality veřejného prostoru, jeho tvorby, městského plánování, kultivace ve velkém i malém měřítku, a především nutnosti spolupráce všech zainteresovaných – architektů, úředníků, místních politiků, developerů i širší laické veřejnosti. Takže i vás! Hosté: Marek Pokorný (PLATO Ostrava), Veronika Rút Fullerová (designérka se smyslem pro kultivaci měst), Anna Šlapetová (architektka Dolních Břežan). Moderují: Dan Merta (ARCHITECTURA), Richard Vodička (Pole designu).
https://program.lfs.cz/detail/?film=City%2c-Space%2c-Interaction-vol-I","Uherské Hradiště, LFŠ stan"
Mise jménem StratCom,28/07/2024,20:00,28/07/2024,21:30,False,"90 min.
Co je to strategická komunikace státu? Jaký má smysl, proč by ji stát měl vést a jak? Co říká na obavy některých lidí, že jde o snahu prosazovat jeden oficiální správný názor a novodobou podobu cenzury? Na tyto a další otázky bude odpovídat vládní koordinátor strategické komunikace Otakar Foltýn, který je bývalým náčelníkem Vojenské policie a má za sebou mimo jiné mise v Afghánistánu či Kosovu.
Diskusi bude moderovat zástupce šéfredaktorky ČTK Zdeněk Veit a student žurnalistiky Jakub Hříbek.
https://program.lfs.cz/detail/?film=A-Mission-Called-StratCom","Uherské Hradiště, LFŠ stan"
"O robotických psech, lidožravých keřích a pracovních incidentech v univerzu bytí",30/07/2024,17:30,30/07/2024,19:00,False,"90 min.
Nic si nenalhávejme. Konec lidstva se prostě blíží. Jestli bude za rok nebo za statisíce let, kdo ví. Ale ve virtuálních světech mají tvůrci jasno – buď nás sežere sama příroda, nebo si budeme tak moc hrát se zákony fyziky, až se stavebnice zboří, a pak po nás zůstanou jen robotičtí psi, polámané deštníky a zmoklé prádlo na šnůře v monstrózních městech duchů. Je to vše jen virtuální šmíra nebo VR tvůrci mají prst na tepu (budoucí) doby?
https://program.lfs.cz/detail/?film=Robodogs%2c-Man-eating-Shrubs-and-Workplace-Accidents-in-the-Universe","Uherské Hradiště, Klub kultury - Malý sál"
Gimme Shelter,27/07/2024,10:00,27/07/2024,11:46,False,"David Maysles, Albert Maysles, Charlotte Zwerinová / USA 1970 / 91 min. / DCP
Slavná britská rocková skupina Rolling Stones zakončila 6. prosince 1969 svoje americké turné koncertem na Altamontském automobilovém závodišti nedaleko kalifornského města Tracy v okrese San Joaquin. Na koncertě, kde se neplatilo vstupné a jehož ochranou byli výměnou za pivo pověřeni motorkáři Hell’s Angels, byl zabit člověk.
https://www.csfd.cz/film/101323-gimme-shelter/recenze/
https://www.imdb.com/title/tt0065780/reference
https://program.lfs.cz/detail/?film=Gimme-Shelter","Uherské Hradiště, Sportovní hala"
Mladá srdce,30/07/2024,11:00,30/07/2024,12:52,False,"Young Hearts / Anthony Schatteman / Belgie, Nizozemsko 2024 / 97 min. / DCP
Čtrnáctiletý Elias zná lásku jen z dědečkova vyprávění. Není si tak úplně jistý, jestli ji sám dokáže cítit, zvlášť když se mu žádná z holek nelíbí. Jednoho dne se do vedlejšího domu nastěhuje Alexander, který už má s láskou zkušenosti, a Eliasovi změní život… Coming-of-age potěší příběhem o prvních láskách a nečekaně příjemnou atmosférou pro všechny generace.
https://www.csfd.cz/film/1481356-mlada-srdce/recenze/
https://www.imdb.com/title/tt15245268/reference
https://program.lfs.cz/detail/?film=Young-Hearts","Uherské Hradiště, Klub kultury - Velký sál"
"Kdo, když ne... Karel Zeman",30/07/2024,12:30,30/07/2024,14:00,False,"90 min.
Diskusní panel doplněný ukázkami bude zacílený především na poetiku Zemanových celovečerních filmů, její vývoj a vztah k dobovým konvencím dobrodružných příběhů a příběhů pro děti a mládež. Pochopitelně se ale nemůže vyhnout ani produkčním či technickým aspektům projektů „českého Mélièse“, jak Zemanovi mimo jiné přezdívali zahraniční recenzenti. Moderuje Aleš Říman.
https://program.lfs.cz/detail/?film=Kdo%2c-kdy%c5%be-ne-Karel-Zeman","Uherské Hradiště, Klub kultury - Malý sál"
Evropské filmové ceny: Krátké filmy 1,27/07/2024,22:00,27/07/2024,23:51,False,"Španělsko, Maďarsko, Švýcarsko, Rakousko / 96 min. / HD file
Letní filmová škola již třetím rokem spolupracuje s Evropskou filmovou akademií. Díky tomuto unikátnímu spojení vytvoříme každý rok dva bloky krátkých filmů, které loni soutěžily o Evropskou filmovou cenu v kategorii Nejlepší krátký film. Těšit se můžete na ty nejinspirativnější shorty z celého širého evropského prostoru.
https://program.lfs.cz/detail/?film=European-Film-Awards--Short-Films-1","Uherské Hradiště, Reduta - Velký sál"
Evropské filmové ceny: Krátké filmy 1,30/07/2024,15:00,30/07/2024,16:51,False,"Španělsko, Maďarsko, Švýcarsko, Rakousko / 96 min. / HD file
Letní filmová škola již třetím rokem spolupracuje s Evropskou filmovou akademií. Díky tomuto unikátnímu spojení vytvoříme každý rok dva bloky krátkých filmů, které loni soutěžily o Evropskou filmovou cenu v kategorii Nejlepší krátký film. Těšit se můžete na ty nejinspirativnější shorty z celého širého evropského prostoru.
https://program.lfs.cz/detail/?film=European-Film-Awards--Short-Films-1","Uherské Hradiště, Kino Mír"
Vltavská Četba s hvězdičkou: Marek Torčík – Rozložíš paměť,30/07/2024,22:00,30/07/2024,22:30,False,"30 min.
Marek Torčík, aktuální vítěz Magnesie Litery a Ceny Jiřího Ortena, ve svém románu rozebírá dospívání queer chlapce na moravském maloměstě. Český rozhlas stanice Vltava uvede četbu exkluzivně na Filmovce.
https://program.lfs.cz/detail/?film=Vltava-Readings-for-Adults--Marek-Tor%c4%8d%c3%adk-%e2%80%93-Memory-Burn","Uherské Hradiště, Stan ČRo"
Vltavská Četba s hvězdičkou: Marek Torčík – Rozložíš paměť,31/07/2024,22:00,31/07/2024,22:30,False,"30 min.
Marek Torčík, aktuální vítěz Magnesie Litery a Ceny Jiřího Ortena, ve svém románu rozebírá dospívání queer chlapce na moravském maloměstě. Český rozhlas stanice Vltava uvede četbu exkluzivně na Filmovce.
https://program.lfs.cz/detail/?film=Vltava-Readings-for-Adults--Marek-Tor%c4%8d%c3%adk-%e2%80%93-Memory-Burn","Uherské Hradiště, Stan ČRo"
"Workshop: Filmouka - ,,Kapesní” průvodce světem filmu",30/07/2024,14:00,30/07/2024,16:00,False,"120 min.
Přijďte se seznámit s Filmoukou – vaším prvním průvodcem ve světě filmu a audiovize. Autoři knihy vám představí, jak ji využívat a sami si vyzkoušíte praktické ukázky jednotlivých lekcí a aktivit. Tištěnou publikaci doplňuje poutavá multimediální platforma, která zaručuje spoustu zábavy nejen žákům a učitelům, ale i široké veřejnosti. Věk: 8+
https://program.lfs.cz/detail/?film=Workshop--Filmouka-%e2%80%93-A-%e2%80%9cPocket%e2%80%9d-Guide-to-the-World-of-Film","Uherské Hradiště, HUB 123"
Klaun,26/07/2024,23:59,27/07/2024,1:47,False,"Klovn: The Movie / Mikkel Nørgaard / Dánsko 2010 / 93 min. / 15 let / DCP
Hlubokomyslných road movies o nepravděpodobné skupině lidí, pro něž se cesta stane duchovní poutí za objevením svého lepšího já, známe spoustu. V tomto dánském podání ale namísto slz dojetí narazíte na kvantum jiných tekutin a nepříjemných situací – třeba když je člověk příliš ošklivý na to, aby jej pustili do nevěstince.
https://www.csfd.cz/film/309785-klaun/recenze/
https://www.imdb.com/title/tt1680136/reference
https://program.lfs.cz/detail/?film=Klown","Uherské Hradiště, Sportovní hala"
Život k sežrání,27/07/2024,13:30,27/07/2024,15:50,False,"Kristina Dufková / Česká republika, Slovensko, Francie 2024 / 80 min. / DCP
Je mu dvanáct, má nadváhu, zakládá kapelu a rád vaří. A také má rozvedené rodiče. Když se Ben po letních prázdninách vrátí do školy, je šokován, jak se z nudných děvčat staly najednou krásné slečny. Hlavně Klára se mu zdá neodolatelně přitažlivá. Animovaná komedie o nástrahách puberty i obezity.
https://program.lfs.cz/detail/?film=Living-Large","Uherské Hradiště, Klub kultury - Velký sál"
Život k sežrání,29/07/2024,8:30,29/07/2024,10:05,False,"Kristina Dufková / Česká republika, Slovensko, Francie 2024 / 80 min. / DCP
Je mu dvanáct, má nadváhu, zakládá kapelu a rád vaří. A také má rozvedené rodiče. Když se Ben po letních prázdninách vrátí do školy, je šokován, jak se z nudných děvčat staly najednou krásné slečny. Hlavně Klára se mu zdá neodolatelně přitažlivá. Animovaná komedie o nástrahách puberty i obezity.
https://program.lfs.cz/detail/?film=Living-Large","Uherské Hradiště, Kino Hvězda"
Peter Strickland uvádí: Případ Barnabáš Kos,30/07/2024,20:00,30/07/2024,21:47,False,"Prípad Barnabáš Kos / Peter Solan / ČSSR 1964 / 92 min. / DCP
Hráč na triangl Barnabáš Kos je nejsnáze nahraditelný člen orchestru. Svou politickou angažovaností a poslušností si však vyslouží post ředitele. Nově nabytou moc je připravený využít, aby odhalil netušený potenciál svého hudebního nástroje. Případ Barnabáš Kos je dobová satira s nadčasovou platností.
https://www.csfd.cz/film/108827-pripad-barnabas-kos/recenze/
https://www.imdb.com/title/tt0175083/reference
https://program.lfs.cz/detail/?film=Peter-Strickland-Presents--The-Case-of-Barnab%c3%a1%c5%a1-Kos","Uherské Hradiště, Orlovna"
Rozhovor s Markem Torčíkem o četbě románu Rozložíš paměť,29/07/2024,12:30,29/07/2024,13:30,False,"60 min.
Vltava uvedla četbu románu Rozložíš paměť spisovatele Marka Torčíka, který získal letos dvě významná literární ocenění. Četbu exkluzivně uvede na Filmovce a autora pozve k rozhovoru s Klárou Vinčíkovou.
https://program.lfs.cz/detail/?film=Interview-with-Marek-Tor%c4%8d%c3%adk-About-Reading-His-Novel-Memory-Burn","Uherské Hradiště, Stan ČRo"
Rozhovor,31/07/2024,12:00,31/07/2024,14:09,False,"The Conversation / Francis Ford Coppola / USA 1974 / 114 min. / DCP
Harry Caul je na slovo vzatý odborník na odposlouchávání cizích hovorů. Žije osaměle a snaží se držet si od své práce odstup. O svých subjektech ví jen to, co potřebuje ke splnění úkolu, a plně se spoléhá na technologické pomůcky, které má k dispozici. Ale podobné práci se úplně uniknout nedá.
https://www.csfd.cz/film/1636-rozhovor/recenze/
https://www.imdb.com/title/tt0071360/reference
https://program.lfs.cz/detail/?film=The-Conversation","Uherské Hradiště, Kino Hvězda"
Pan Prokouk ouřaduje,26/07/2024,23:30,26/07/2024,23:39,False,"Karel Zeman / Československo 1947 / 9 min. / HD file
V pořadí druhý film, ve kterém se objevil pan Prokouk, Zemanova originální postavička s velkým knírem a slaměným kloboukem. Kratičká agitka vypráví o tom, jak pana Prokouka, obyčejného obuvníka, zláká pohodlí úřednického stavu. Nakonec s úředním šimlem zacvičí a znovu se oddá práci.
https://www.csfd.cz/film/10117-pan-prokouk-ouraduje/recenze/
https://www.imdb.com/title/tt0177086/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Mr-Prokouk%2c-The-Office-Clerk","Uherské Hradiště, Letní kino Smetanovy sady"
Bublinová show,29/07/2024,15:30,29/07/2024,17:30,False,"120 min.
Nechte se zhypnotizovat čarovným kouzlem bublin od těch nejmenších až po ty osmimetrové.
https://program.lfs.cz/detail/?film=Bubble-Show","Uherské Hradiště, Dětský/herní stan"
Jan Jílek uvádí,01/08/2024,9:30,01/08/2024,11:30,False,"120 min.
Letní filmová škola letos neskončí ve středu večer – ve čtvrtek se totiž uvidíme hned ve čtyřech sálech! V hlavní katedrále LFŠ, kině Hvězda, pro vás pak budou tradičně připraveny tři speciální projekce – svatá trojice festivalu ve složení Radana Korená (ředitelka festivalu), Iva Hejlíčková (programová ředitelka) a Jan Jílek (programový ředitel) vybere své srdcovky, které vám osobně představí. V dokonale uvolněné atmosféře půjde o jediné – naposledy se ponořit do oranžového plyše sedaček kina a společně rozpouštět smutek z právě skončeného festivalu. Neformálně pojaté projekce budou osobním vyznáním tváří festivalu i dekompresní komorou pro vás všechny, kterým z post-LFŠ pátku 2. 8. již teď není volno…
https://program.lfs.cz/detail/?film=Jan-J%c3%adlek-Presents","Uherské Hradiště, Kino Hvězda"
Audiovizuální výchova v pohybu: Inspirace ze zahraničí,27/07/2024,10:30,27/07/2024,12:30,False,"120 min.
Dávno minulé jsou doby, kdy audiovizuální výchova znamenala projekci filmu a vrcholem aktivity bylo vyplnění metodického listu. Svět filmu se dá poznávat i aktivně! V panelové diskuzi vám představíme inspirativní přístupy k filmové a audiovizuální výchově od zahraničních hostů. Dotkneme se témat kreativní filmové reflexe, online nástrojů pro výuku, VR her nebo stínové multimediální projekce.
https://program.lfs.cz/detail/?film=Audiovisual-Education-in-Motion--Inspiration-from-Abroad","Uherské Hradiště, HUB 123"
Pavel Klusák o Kurtovi Cobainovi v živé přednáškové seanci,30/07/2024,12:30,30/07/2024,13:30,False,"60 min.
K 30. výročí smrti legendárního zpěváka Nirvany uvedla Vltava podcast Cobain. Autor Pavel Klusák na Filmovce přiblíží Kurta Cobaina a jeho příběhy v kontextu dnešní doby. A to nejen po hudební, ale i společenské stránce.
https://program.lfs.cz/detail/?film=Pavel-Klus%c3%a1k-on-Kurt-Cobain-In-A-Live-Session","Uherské Hradiště, Stan ČRo"
Inland Empire,31/07/2024,16:30,31/07/2024,19:45,False,"David Lynch / USA, Francie, Polsko 2006 / 180 min. / 15 let / DCP
Herečka Nikki Graceová je obsazena do hlavní role filmu pronásledovaného záhadnou kletbou. Původní herci byli totiž zavražděni a natáčení zrušeno. Nikki se přesto do své role noří stále hlouběji. Ve svém posledním celovečerním filmu se Lynch vrací k oblíbenému tématu zdvojených a rozpadajících se identit v labyrintu filmové fikce a reality.
https://www.csfd.cz/film/220985-inland-empire/recenze/
https://www.imdb.com/title/tt0460829/reference
https://program.lfs.cz/detail/?film=Inland-Empire","Uherské Hradiště, Slovácké divadlo"
Ranní jóga s Janou Drobnou,27/07/2024,9:00,27/07/2024,10:00,False,"60 min.
Přes hodně dynamickou jógu (ashtanga jógu), jsem si uvědomila, že potřebuji více zklidnění a začala jsem praktikovat hlavně jin jógu a klasickou hatha jógu. Snažím se ve svých hodinách inspirovat ke zklidnění a uvolnění spíše než ke strnutí a zatnutí. Miluji pohyb a život se vším, co přináší. Protažením a uvědoměním rozproudíme energii v těle a začneme krásný nový den! Vědomé cvičení ve skupině přináší výjimečné zážitky, přijďte se napojit!
https://kdeco.uh.cz/doc/jana-drobna
https://program.lfs.cz/detail/?film=Morning-Yoga-with-Jana-Drobn%c3%a1","Uherské Hradiště, Stan literatury/Nové reality"
Ranní jóga s Janou Drobnou,29/07/2024,9:00,29/07/2024,10:00,False,"60 min.
Přes hodně dynamickou jógu (ashtanga jógu), jsem si uvědomila, že potřebuji více zklidnění a začala jsem praktikovat hlavně jin jógu a klasickou hatha jógu. Snažím se ve svých hodinách inspirovat ke zklidnění a uvolnění spíše než ke strnutí a zatnutí. Miluji pohyb a život se vším, co přináší. Protažením a uvědoměním rozproudíme energii v těle a začneme krásný nový den! Vědomé cvičení ve skupině přináší výjimečné zážitky, přijďte se napojit!
https://kdeco.uh.cz/doc/jana-drobna
https://program.lfs.cz/detail/?film=Morning-Yoga-with-Jana-Drobn%c3%a1","Uherské Hradiště, Stan literatury/Nové reality"
Ranní jóga s Janou Drobnou,30/07/2024,9:00,30/07/2024,10:00,False,"60 min.
Přes hodně dynamickou jógu (ashtanga jógu), jsem si uvědomila, že potřebuji více zklidnění a začala jsem praktikovat hlavně jin jógu a klasickou hatha jógu. Snažím se ve svých hodinách inspirovat ke zklidnění a uvolnění spíše než ke strnutí a zatnutí. Miluji pohyb a život se vším, co přináší. Protažením a uvědoměním rozproudíme energii v těle a začneme krásný nový den! Vědomé cvičení ve skupině přináší výjimečné zážitky, přijďte se napojit!
https://kdeco.uh.cz/doc/jana-drobna
https://program.lfs.cz/detail/?film=Morning-Yoga-with-Jana-Drobn%c3%a1","Uherské Hradiště, Stan literatury/Nové reality"
Modrý samet,27/07/2024,10:30,27/07/2024,12:46,False,"Blue Velvet / David Lynch / USA 1986 / 121 min. / 15 let / DCP
Odkrývání temných stránek sexuality a pudovosti v jednom z nejkontroverznějších filmů Davida Lynche, v němž se student Jeffrey Beaumont po nálezu uříznutého ucha postupně zaplétá do vyšetřování záhadného zločinu, který ho zavede až k osudovému setkání s barovou zpěvačkou Dorothy. Jeho život už nikdy nebude stejný.
https://www.csfd.cz/film/6247-modry-samet/recenze/
https://www.imdb.com/title/tt0090756/reference
https://program.lfs.cz/detail/?film=Blue-Velvet","Uherské Hradiště, Klub kultury - Velký sál"
Modrý samet,29/07/2024,13:30,29/07/2024,15:46,False,"Blue Velvet / David Lynch / USA 1986 / 121 min. / 15 let / DCP
Odkrývání temných stránek sexuality a pudovosti v jednom z nejkontroverznějších filmů Davida Lynche, v němž se student Jeffrey Beaumont po nálezu uříznutého ucha postupně zaplétá do vyšetřování záhadného zločinu, který ho zavede až k osudovému setkání s barovou zpěvačkou Dorothy. Jeho život už nikdy nebude stejný.
https://www.csfd.cz/film/6247-modry-samet/recenze/
https://www.imdb.com/title/tt0090756/reference
https://program.lfs.cz/detail/?film=Blue-Velvet","Uherské Hradiště, Sportovní hala"
Evžen mezi námi,30/07/2024,16:30,30/07/2024,18:44,False,"Petr Nýdrle / ČSSR 1980 / 74 min. / HD file
Kameramani Petr Nýdrle a Martin Vadas přizvali ke svému mimořádnému cvičení na Katedře filmové a televizní kamery FAMU scenáristu a herce Jana Krause. Společně v průběhu tří let natočili film, který opět rozčeřil stojaté a zatuchlé vody pražské filmové školy.
https://www.csfd.cz/film/26962-evzen-mezi-nami/recenze/
https://www.imdb.com/title/tt0138426/reference
https://program.lfs.cz/detail/?film=Eugene-Among-Us","Uherské Hradiště, Reduta - Velký sál"
Jako nic,27/07/2024,13:00,27/07/2024,15:33,False,"Tyle co nic / Grzegorz Dębowski / Polsko 2023 / 93 min. / 15 let / DCP
Tak trochu detektivka, tak trochu kovbojka. Celovečerní debut Grzegorze Dębowského Jako nic je především strhující sociální drama podávající realistický obraz o současném polském venkovu. V době protestů zemědělců získal jeho snímek dodatečně na aktuálnosti.
https://www.csfd.cz/film/1422734-tyle-co-nic/videa/
https://www.imdb.com/title/tt28366817/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Next-to-Nothing","Uherské Hradiště, Sportovní hala"
Free Cinema a ASFAV: Hravé dopoledne s Filmoukou,28/07/2024,10:00,28/07/2024,12:00,False,"120 min.
Přijďte se s námi seznámit s novou knížkou pro malé i velké - Filmoukou! Zábavnou formou nahlédneme do tajemství filmových děl. Pro děti od 7 let.
https://program.lfs.cz/detail/?film=Free-Cinema-%26-ASFAV--A-Playful-Afternoon-with-Filmouka","Uherské Hradiště, Dětský/herní stan"
Divadlo Kampa: Jmenuji se Orel,31/07/2024,14:00,31/07/2024,15:00,False,"60 min.
Pohádkový muzikál z jihočeského dvorku. Příběh slepice, která se nebála roztáhnout křídla a předvést let orla, byť jej nikdy v životě neviděla. Pro děti od 5 let, vstupné 130 Kč.
https://program.lfs.cz/detail/?film=Kampa-Theatre--My-Name-Is-Eagle","Uherské Hradiště, Dětský/herní stan"
Silnice,27/07/2024,13:30,27/07/2024,15:34,False,"La strada / Federico Fellini / Itálie 1954 / 109 min. / DCP
Felliniho první oscarový film o dvou osamělých vyděděncích klene oblouk mezi ozvěnami italského neorealismu a režisérovou pozdější tvorbou, naplněnou poetickou symbolikou a cirkusovou rozevlátostí. Pod klaunskou maskou „napůl pomatené, napůl svaté“ Gelsominy zazářila Giulietta Masinová.
https://www.csfd.cz/film/2615-silnice/prehled/
https://www.imdb.com/title/tt0047528/?ref_=tt_mv_close
https://program.lfs.cz/detail/?film=The-Road","Uherské Hradiště, Orlovna"
Silnice,30/07/2024,12:00,30/07/2024,14:04,False,"La strada / Federico Fellini / Itálie 1954 / 109 min. / DCP
Felliniho první oscarový film o dvou osamělých vyděděncích klene oblouk mezi ozvěnami italského neorealismu a režisérovou pozdější tvorbou, naplněnou poetickou symbolikou a cirkusovou rozevlátostí. Pod klaunskou maskou „napůl pomatené, napůl svaté“ Gelsominy zazářila Giulietta Masinová.
https://www.csfd.cz/film/2615-silnice/prehled/
https://www.imdb.com/title/tt0047528/?ref_=tt_mv_close
https://program.lfs.cz/detail/?film=The-Road","Uherské Hradiště, Slovácké divadlo"
Collegium 1704,28/07/2024,17:00,28/07/2024,18:00,False,"60 min.

https://program.lfs.cz/detail/?film=Collegium-1704","Uherské Hradiště, Kostel sv. Františka Xaverského"
Místenka k oknu Jiřího Bulise,30/07/2024,17:30,30/07/2024,19:40,False,"Břetislav Rychlík / Česká republika 2024 / 70 min. / HD file
Jemný film o bolavé duši. Citovky i řachandy. Dokumentární film je příběhem tragického osudu  geniálního hudebního skladatele Jiřího Bulise očima jeho dětí i očima Ivy Bittové, Arnošta Goldflama, Pavla Klusáka, Bolka Polívky, Jana Spáleného, Přemysla Ruta, Báry Zmekové, Miloslava Luthera a mnoha dalších.
https://program.lfs.cz/detail/?film=Window-seat-of-Ji%c5%99%c3%ad-Bulis","Uherské Hradiště, Kino Mír"
Místenka k oknu Jiřího Bulise,01/08/2024,9:30,01/08/2024,10:55,False,"Břetislav Rychlík / Česká republika 2024 / 70 min. / HD file
Jemný film o bolavé duši. Citovky i řachandy. Dokumentární film je příběhem tragického osudu  geniálního hudebního skladatele Jiřího Bulise očima jeho dětí i očima Ivy Bittové, Arnošta Goldflama, Pavla Klusáka, Bolka Polívky, Jana Spáleného, Přemysla Ruta, Báry Zmekové, Miloslava Luthera a mnoha dalších.
https://program.lfs.cz/detail/?film=Window-seat-of-Ji%c5%99%c3%ad-Bulis","Uherské Hradiště, Reduta - Velký sál"
AZ-kvíz,27/07/2024,20:00,27/07/2024,21:30,False,"90 min.
Festivalový speciál legendární televizní soutěže. Uvádí Aleš Zbořil.
https://program.lfs.cz/detail/?film=AZ-Quiz","Uherské Hradiště, Stan ČT"
"Mohsen Makhmalbaf uvádí: Jaro, léto, podzim, zima... a jaro",30/07/2024,11:30,30/07/2024,13:28,False,"Bom yeoreum gaeul gyeoul... geurigo bom / Ki-duk Kim / Jižní Korea, Německo 2003 / 103 min. / 15 let / DVD
Poetický snímek o nekonečném cyklu života a ročních dob patří k vrcholným počinům moderního jihokorejského klasika Kim Ki-duka. Jedná se o první film, na němž se režisér podílel jako herec jedné z hlavních rolí i jako střihač. Premiérově byl uveden na festivalu v Locarnu, odkud si odvezl čtyři ceny.
https://www.csfd.cz/film/136117-jaro-leto-podzim-zima-a-jaro/recenze/
https://www.imdb.com/title/tt0374546/reference
https://program.lfs.cz/detail/?film=Mohsen-Makhmalbaf-Presents--Spring%2c-Summer%2c-Fall%2c-Winter-and-Spring","Uherské Hradiště, Kino Hvězda"
